state/ut,district,year,murder,rape,kidnapping_abduction,dacoity,robbery,arson,hurt,pcr_act,poa_act,other_crimes _against_sts
Uttar Pradesh,Sultanpur,2009,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Unnao,2009,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Varanasi,2009,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Total,2009,1,0,0,0,0,0,0,0,2,1
Uttarakhand,Almora,2009,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Bageshwar,2009,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Chamoli,2009,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Champawat,2009,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Dehradun,2009,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Haridwar,2009,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Nainital,2009,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Pauri Garhwal,2009,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Pithoragarh,2009,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Rudra Prayag,2009,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Tehri Garhwal,2009,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Udhamsingh Nagar,2009,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Uttarkashi,2009,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Total,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,24 Parganas North,2009,0,1,0,0,0,0,0,0,2,1
West Bengal,24 Parganas South,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,Asansol,2009,0,0,0,0,0,0,0,0,2,0
West Bengal,Bankura,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,Birbhum,2009,0,0,0,0,0,0,0,0,0,1
West Bengal,Burdwan,2009,0,0,0,0,0,0,0,0,2,3
West Bengal,Coochbehar,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,Dakshin Dinajpur,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,Darjeeling,2009,0,0,0,0,0,0,0,0,1,1
West Bengal,Hooghly,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,Howrah,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,Howrah G.R.P.,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,Jalpaiguri,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,Kharagpur G.R.P.,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,Kolkata,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,Malda,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,Murshidabad,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,Nadia,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,Paschim Midnapur,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,Purab Midnapur,2009,0,0,0,0,0,0,0,0,1,1
West Bengal,Purulia,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,Sealdah G.R.P.,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,Siliguri G.R.P.,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,Uttar Dinajpur,2009,0,0,0,0,0,0,0,0,0,0
West Bengal,Total,2009,0,1,0,0,0,0,0,0,8,7
A & N Islands,Andaman,2009,0,0,0,0,0,0,0,0,1,1
A & N Islands,Nicobar,2009,0,0,0,0,0,0,0,0,0,0
A & N Islands,Total,2009,0,0,0,0,0,0,0,0,1,1
Chandigarh,Chandigarh,2009,0,0,0,0,0,0,0,0,0,0
Chandigarh,Total,2009,0,0,0,0,0,0,0,0,0,0
D & N Haveli,D And N Haveli,2009,0,0,0,0,0,0,0,0,4,12
D & N Haveli,Total,2009,0,0,0,0,0,0,0,0,4,12
Daman & Diu,Daman,2009,0,0,0,0,0,0,0,0,0,0
Daman & Diu,Diu,2009,0,0,0,0,0,0,0,0,0,0
Daman & Diu,Total,2009,0,0,0,0,0,0,0,0,0,0
Delhi,Caw,2009,0,0,0,0,0,0,0,0,0,0
Delhi,Central,2009,0,0,0,0,0,0,0,0,0,0
Delhi,Crime Branch,2009,0,0,0,0,0,0,0,0,0,0
Delhi,East,2009,0,0,0,0,0,0,0,0,0,0
Delhi,Eow,2009,0,0,0,0,0,0,0,0,0,0
Delhi,Grp(Rly),2009,0,0,0,0,0,0,0,0,0,0
Delhi,Igi Airport,2009,0,0,0,0,0,0,0,0,0,0
Delhi,New Delhi,2009,0,0,0,0,0,0,0,0,0,0
Delhi,North,2009,0,0,0,0,0,0,0,0,0,0
Delhi,North-East,2009,0,0,0,0,0,0,0,0,0,0
Delhi,North-West,2009,0,0,0,0,0,0,0,0,0,0
Delhi,Outer,2009,0,0,0,0,0,0,0,0,0,0
Delhi,South,2009,0,0,0,0,0,0,0,0,0,0
Delhi,South-East,2009,0,0,0,0,0,0,0,0,0,0
Delhi,South-West,2009,0,0,0,0,0,0,0,0,0,0
Delhi,Stf,2009,0,0,0,0,0,0,0,0,0,0
Delhi,West,2009,0,0,0,0,0,0,0,0,0,0
Delhi,Total,2009,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Lakshadweep,2009,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Total,2009,0,0,0,0,0,0,0,0,0,0
Puducherry,Karaikal,2009,0,0,0,0,0,0,0,0,0,0
Puducherry,Puducherry,2009,0,0,0,0,0,0,0,0,0,0
Puducherry,Total,2009,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Adilabad,2010,0,5,0,0,0,0,2,0,6,6
Andhra Pradesh,Anantapur,2010,0,2,0,0,0,0,10,0,38,29
Andhra Pradesh,Chittoor,2010,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Cuddapah,2010,1,0,0,0,0,0,9,0,3,3
Andhra Pradesh,Cyberabad,2010,0,0,0,0,0,0,0,0,16,16
Andhra Pradesh,East Godavari,2010,0,0,0,0,0,0,3,0,0,0
Andhra Pradesh,Guntakal Rly.,2010,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Guntur,2010,1,1,0,0,0,0,4,0,6,14
Andhra Pradesh,Guntur Urban,2010,0,1,0,0,0,0,0,0,0,10
Andhra Pradesh,Hyderabad City,2010,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Karimnagar,2010,0,3,0,0,0,0,2,0,12,26
Andhra Pradesh,Khammam,2010,0,6,0,0,0,0,4,0,8,23
Andhra Pradesh,Krishna,2010,2,1,0,0,0,0,2,4,0,7
Andhra Pradesh,Kurnool,2010,0,1,0,0,0,0,7,0,3,105
Andhra Pradesh,Mahaboobnagar,2010,0,6,0,0,0,0,9,0,19,19
Andhra Pradesh,Medak,2010,1,0,0,0,0,0,1,0,10,8
Andhra Pradesh,Nalgonda,2010,0,3,0,0,0,1,9,0,35,23
Andhra Pradesh,Nellore,2010,0,1,0,0,0,0,8,0,10,19
Andhra Pradesh,Nizamabad,2010,1,2,0,0,0,0,4,0,3,22
Andhra Pradesh,Prakasham,2010,0,0,0,0,0,0,5,0,1,9
Andhra Pradesh,Rajahmundry,2010,0,0,0,0,0,0,1,0,2,0
Andhra Pradesh,Ranga Reddy,2010,0,1,0,0,0,0,0,0,9,2
Andhra Pradesh,Secunderabad Rly.,2010,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Srikakulam,2010,0,1,0,0,0,0,1,0,11,9
Andhra Pradesh,Tirupathi Urban,2010,0,0,0,0,0,0,0,0,0,2
Andhra Pradesh,Vijayawada City,2010,1,0,1,0,0,0,11,0,0,18
Andhra Pradesh,Vijayawada Rly.,2010,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Visakha Rural,2010,0,3,0,0,0,0,5,0,22,30
Andhra Pradesh,Visakhapatnam,2010,0,0,0,0,0,0,0,0,2,2
Andhra Pradesh,Vizianagaram,2010,0,0,0,0,0,0,0,0,4,0
Andhra Pradesh,Warangal,2010,0,4,0,0,0,0,4,0,5,5
Andhra Pradesh,Warangal Urban,2010,0,0,0,0,0,0,1,0,0,11
Andhra Pradesh,West Godavari,2010,0,0,0,0,0,1,0,0,0,7
Andhra Pradesh,Total,2010,7,41,1,0,0,2,102,4,225,425
Arunachal Pradesh,Anjaw,2010,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Changlang,2010,0,0,0,0,0,0,1,0,0,2
Arunachal Pradesh,Dibang Valley,2010,0,0,0,0,0,0,2,0,0,4
Arunachal Pradesh,K/Kumey,2010,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Kameng East,2010,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Kameng West,2010,0,0,0,0,0,0,0,0,0,2
Arunachal Pradesh,Lohit,2010,0,0,0,0,0,0,1,0,0,4
Arunachal Pradesh,Papum Pare,2010,0,0,0,0,0,0,4,0,0,10
Arunachal Pradesh,Rural,2010,0,0,0,0,0,0,2,0,0,3
Arunachal Pradesh,Siang East,2010,0,0,2,0,0,0,3,0,0,2
Arunachal Pradesh,Siang Upper,2010,0,0,0,0,0,0,1,0,0,3
Arunachal Pradesh,Siang West,2010,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Subansiri Lower,2010,0,0,0,0,0,0,1,0,0,2
Arunachal Pradesh,Subansiri Upper,2010,0,0,0,0,0,0,2,0,0,1
Arunachal Pradesh,Tawang,2010,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Tirap,2010,0,0,0,0,0,0,0,0,0,2
Arunachal Pradesh,Upper Dibang Valley,2010,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Total,2010,0,0,2,0,0,0,17,0,0,35
Assam,Barpeta,2010,0,0,0,0,0,0,0,0,0,0
Assam,Baska,2010,0,0,0,0,0,0,0,0,0,0
Assam,Bongaigaon,2010,0,0,0,0,0,0,0,0,0,0
Assam,C.I.D.,2010,0,0,0,0,0,0,0,0,0,0
Assam,Cachar,2010,0,0,0,0,0,0,0,0,1,0
Assam,Chirang,2010,0,0,0,0,0,0,0,0,0,0
Assam,Darrang,2010,0,0,0,0,0,0,0,0,0,0
Assam,Dhemaji,2010,0,0,0,0,0,0,0,0,0,0
Assam,Dhubri,2010,0,0,0,0,0,0,0,0,0,0
Assam,Dibrugarh,2010,0,0,0,0,0,0,0,0,0,0
Assam,G.R.P.,2010,0,0,0,0,0,0,0,0,0,0
Assam,Goalpara,2010,0,0,0,0,0,0,0,0,0,0
Assam,Golaghat,2010,0,0,0,0,0,0,0,0,0,0
Assam,Guwahati City,2010,0,0,0,0,0,0,0,0,0,1
Assam,Hailakandi,2010,0,0,0,0,0,0,0,0,0,0
Assam,Jorhat,2010,0,0,0,0,0,0,0,0,0,0
Assam,Kamrup,2010,0,0,0,0,0,0,0,0,0,0
Assam,Karbi Anglong,2010,0,0,0,0,0,0,0,0,0,0
Assam,Karimganj,2010,0,0,0,0,0,0,0,0,0,0
Assam,Kokrajhar,2010,0,0,0,0,0,0,0,0,0,0
Assam,Lakhimpur,2010,0,0,0,0,0,0,0,0,0,0
Assam,Morigaon,2010,1,0,0,0,0,0,0,0,0,0
Assam,N.C.Hills,2010,0,0,0,0,0,0,0,0,0,0
Assam,Nagaon,2010,0,0,0,0,0,0,0,0,0,0
Assam,Nalbari,2010,0,0,0,0,0,0,0,0,0,0
Assam,R.P.O.,2010,0,0,0,0,0,0,0,0,0,0
Assam,Sibsagar,2010,0,0,0,0,0,0,0,0,0,0
Assam,Sonitpur,2010,0,0,0,0,0,0,0,0,0,0
Assam,Tinsukia,2010,0,0,0,0,0,0,0,0,0,0
Assam,Udalguri,2010,0,0,0,0,0,0,0,0,0,0
Assam,Total,2010,1,0,0,0,0,0,0,0,1,1
Bihar,Araria,2010,0,0,0,0,0,0,9,0,9,1
Bihar,Arwal,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Aurangabad,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Bagaha,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Banka,2010,0,0,0,0,0,0,3,0,3,0
Bihar,Begusarai,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Bettiah,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Bhabhua,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Bhagalpur,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Bhojpur,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Buxar,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Darbhanga,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Gaya,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Gopalganj,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Jamalpur Rly.,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Jamui,2010,1,1,0,0,0,1,2,0,2,0
Bihar,Jehanabad,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Katihar,2010,0,0,0,0,0,0,0,0,12,0
Bihar,Katihar Rly.,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Khagaria,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Kishanganj,2010,0,0,0,0,0,0,0,0,1,0
Bihar,Lakhisarai,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Madhepura,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Madhubani,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Motihari,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Munger,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Muzaffarpur,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Muzaffarpur Rly.,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Nalanda,2010,0,0,0,0,0,0,0,0,0,14
Bihar,Naugachia,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Nawadah,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Patna,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Patna Rly.,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Purnea,2010,0,0,0,0,0,0,1,0,6,5
Bihar,Rohtas,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Saharsa,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Samastipur,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Saran,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Sheikhpura,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Sheohar,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Sitamarhi,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Siwan,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Supaul,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Vaishali,2010,0,0,0,0,0,0,0,0,0,0
Bihar,Total,2010,1,1,0,0,0,1,15,0,33,20
Chhattisgarh,Balrampur,2010,0,14,0,0,0,0,2,0,0,24
Chhattisgarh,Bilaspur,2010,0,3,0,0,0,0,0,0,0,9
Chhattisgarh,Bizapur,2010,0,0,0,0,0,0,0,0,0,0
Chhattisgarh,Dantewada,2010,0,0,0,0,0,0,1,0,0,3
Chhattisgarh,Dhamtari,2010,1,2,0,0,0,0,0,0,0,11
Chhattisgarh,Durg,2010,0,1,0,0,0,0,1,0,0,9
Chhattisgarh,Grp Raipur,2010,0,0,0,0,0,0,0,0,0,0
Chhattisgarh,Jagdalpur,2010,0,16,0,0,0,0,0,0,0,21
Chhattisgarh,Janjgir,2010,0,3,0,0,0,0,0,0,0,16
Chhattisgarh,Jashpur,2010,0,9,0,0,0,0,1,0,0,16
Chhattisgarh,Kabirdham,2010,1,1,0,0,0,0,1,0,0,9
Chhattisgarh,Kanker,2010,1,1,0,0,0,0,1,0,0,6
Chhattisgarh,Korba,2010,2,4,0,0,0,0,1,0,0,29
Chhattisgarh,Koriya,2010,0,7,0,0,0,0,0,0,0,14
Chhattisgarh,Mahasamund,2010,1,2,0,0,0,0,0,0,0,2
Chhattisgarh,Narayanpur,2010,0,0,0,0,0,0,0,0,0,1
Chhattisgarh,Raigarh,2010,0,6,0,0,0,0,3,0,0,18
Chhattisgarh,Raipur,2010,0,4,0,0,0,0,0,0,0,16
Chhattisgarh,Rajnandgaon,2010,0,1,0,0,0,0,0,0,0,16
Chhattisgarh,Sarguja,2010,0,15,0,0,0,0,2,0,0,34
Chhattisgarh,Surajpur,2010,0,9,0,0,0,0,5,0,0,10
Chhattisgarh,Total,2010,6,98,0,0,0,0,18,0,0,264
Goa,North Goa,2010,0,0,0,0,0,0,0,0,0,0
Goa,South Goa,2010,0,0,0,0,0,0,0,0,0,0
Goa,Total,2010,0,0,0,0,0,0,0,0,0,0
Gujarat,Ahmedabad Commr.,2010,0,0,0,0,0,0,0,0,3,0
Gujarat,Ahmedabad Rural,2010,0,0,0,0,0,0,0,0,0,0
Gujarat,Ahwa-Dang,2010,0,0,0,0,0,0,0,0,0,0
Gujarat,Amreli,2010,0,0,0,0,0,0,2,0,0,0
Gujarat,Anand,2010,0,0,0,0,0,0,0,0,0,0
Gujarat,Bharuch,2010,1,1,0,0,0,0,6,0,14,5
Gujarat,Bhavnagar,2010,0,0,0,0,0,0,0,0,0,0
Gujarat,Cid Crime,2010,0,0,0,0,0,0,0,0,0,0
Gujarat,Dahod,2010,0,0,6,0,0,0,1,0,1,3
Gujarat,Gandhinagar,2010,0,0,0,0,0,0,1,0,0,0
Gujarat,Himatnagar,2010,0,0,1,0,0,0,1,0,0,2
Gujarat,Jamnagar,2010,0,0,0,0,0,0,0,0,0,0
Gujarat,Junagadh,2010,0,0,0,0,0,0,0,0,0,0
Gujarat,Kheda North,2010,0,2,0,0,0,0,0,0,1,1
Gujarat,Kutch,2010,0,0,0,0,0,0,0,0,0,0
Gujarat,Mehsana,2010,0,1,0,0,1,0,0,0,0,1
Gujarat,Narmada,2010,1,2,0,0,0,0,1,0,0,1
Gujarat,Navsari,2010,0,1,1,0,0,0,1,0,1,4
Gujarat,Palanpur,2010,1,3,1,1,0,1,18,0,0,6
Gujarat,Panchmahal,2010,1,1,0,0,0,0,0,0,1,2
Gujarat,Patan,2010,0,0,0,0,0,0,1,0,0,2
Gujarat,Porbandar,2010,0,0,0,0,0,0,0,0,0,0
Gujarat,Rajkot Commr.,2010,0,0,0,0,0,0,1,0,0,0
Gujarat,Rajkot Rural,2010,0,1,0,0,0,0,0,0,0,1
Gujarat,Surat Commr.,2010,0,2,0,0,0,0,0,0,0,0
Gujarat,Surat Rural,2010,0,0,0,0,0,0,3,0,2,2
Gujarat,Surendranagar,2010,1,1,0,0,0,0,2,0,0,1
Gujarat,Tapi,2010,0,0,0,0,0,0,1,0,0,0
Gujarat,Vadodara Commr.,2010,0,0,0,0,0,0,0,0,4,1
Gujarat,Vadodara Rural,2010,3,2,3,0,0,0,2,0,7,4
Gujarat,Valsad,2010,0,2,1,0,0,0,0,0,0,1
Gujarat,W.Rly,2010,0,0,0,0,0,0,0,0,0,0
Gujarat,Total,2010,8,19,13,1,1,1,41,0,34,37
Haryana,Ambala,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Bhiwani,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Faridabad,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Fatehabad,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Grp,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Gurgaon,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Hissar,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Jhajjar,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Jind,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Kaithal,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Karnal,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Kurukshetra,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Mahendragarh,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Mewat,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Palwal,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Panchkula,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Panipat,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Rewari,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Rohtak,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Sirsa,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Sonipat,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Yamunanagar,2010,0,0,0,0,0,0,0,0,0,0
Haryana,Total,2010,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Baddipolicedist,2010,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Bilaspur,2010,0,0,0,0,0,0,0,0,1,0
Himachal Pradesh,Chamba,2010,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Cid,2010,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,G.R.P.,2010,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Hamirpur,2010,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Kangra,2010,0,0,0,0,0,0,0,0,1,0
Himachal Pradesh,Kinnaur,2010,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Kullu,2010,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Lahaul-Spiti,2010,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Mandi,2010,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Shimla,2010,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Sirmaur,2010,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Solan,2010,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Una,2010,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Total,2010,0,0,0,0,0,0,0,0,2,0
Jammu & Kashmir,Anantnag,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Awantipora,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Bandipora,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Baramulla,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Budgam,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,C.B.Kashmir,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Crime Jammu,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Doda,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Ganderbal,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Handwara,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Jammu,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Kargil,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Kathua,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Kishtwar,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Kulgam,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Kupwara,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Leh,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Poonch,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Pulwama,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Railways,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Railwayskmr,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Rajouri,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Ramban,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Reasi,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Samba,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Shopian,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Sopore,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Srinagar,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Udhampur,2010,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Total,2010,0,0,0,0,0,0,0,0,0,0
Jharkhand,Bokaro,2010,0,0,0,0,0,0,0,0,2,0
Jharkhand,Chaibasa,2010,0,0,0,0,0,0,0,0,1,0
Jharkhand,Chatra,2010,0,0,0,0,0,0,0,0,0,0
Jharkhand,Deoghar,2010,0,0,0,0,0,0,1,0,9,4
Jharkhand,Dhanbad,2010,0,0,0,0,0,0,1,0,3,2
Jharkhand,Dhanbad Rly.,2010,0,1,0,0,0,0,0,0,1,0
Jharkhand,Dumka,2010,0,2,0,0,0,0,4,0,9,3
Jharkhand,Garhwa,2010,0,0,0,2,0,0,0,0,0,0
Jharkhand,Giridih,2010,0,0,0,0,0,0,0,0,0,0
Jharkhand,Godda,2010,0,0,0,0,0,0,0,0,1,0
Jharkhand,Gumla,2010,0,2,1,0,0,0,1,0,11,0
Jharkhand,Hazaribagh,2010,0,0,0,0,0,0,4,0,4,0
Jharkhand,Jamshedpur,2010,5,2,1,0,0,0,40,0,10,23
Jharkhand,Jamshedpur Rly.,2010,0,0,1,0,0,0,0,0,1,0
Jharkhand,Jamtara,2010,0,0,0,0,0,0,0,0,0,4
Jharkhand,Khunti,2010,0,0,0,0,0,0,0,0,0,0
Jharkhand,Koderma,2010,0,0,0,0,0,0,0,0,0,0
Jharkhand,Latehar,2010,0,0,0,0,0,0,0,0,1,1
Jharkhand,Lohardagga,2010,5,5,0,3,2,1,10,0,2,0
Jharkhand,Pakur,2010,0,0,0,0,0,0,0,0,1,0
Jharkhand,Palamu,2010,0,0,0,0,0,0,11,0,11,0
Jharkhand,Ramgarh,2010,0,0,0,0,0,0,0,0,0,0
Jharkhand,Ranchi,2010,0,4,0,0,0,0,0,0,0,5
Jharkhand,Sahebganj,2010,0,1,0,0,0,0,2,0,5,3
Jharkhand,Saraikela,2010,0,1,0,0,0,0,1,0,3,0
Jharkhand,Simdega,2010,0,0,0,0,0,0,0,0,0,0
Jharkhand,Total,2010,10,18,3,5,2,1,75,0,75,45
Karnataka,Bagalkot,2010,0,0,0,0,0,0,2,0,10,5
Karnataka,Bangalore Commr.,2010,0,1,0,0,0,0,0,0,0,0
Karnataka,Bangalore Rural,2010,0,0,0,0,0,0,0,0,6,0
Karnataka,Belgaum,2010,3,0,0,0,0,0,0,0,19,0
Karnataka,Bellary,2010,0,0,0,0,0,0,0,0,17,0
Karnataka,Bidar,2010,0,0,0,0,0,0,1,0,1,0
Karnataka,Bijapur,2010,0,0,0,0,0,0,1,0,3,2
Karnataka,Cbpura,2010,0,0,0,0,0,0,0,0,10,10
Karnataka,Chamarajnagar,2010,0,0,0,0,0,0,0,0,1,1
Karnataka,Chickmagalur,2010,0,0,0,0,0,0,0,0,6,6
Karnataka,Chitradurga,2010,0,0,0,0,0,0,4,0,0,8
Karnataka,Dakshin Kannada,2010,1,0,0,0,0,0,0,0,8,8
Karnataka,Davanagere,2010,0,0,0,0,0,0,0,0,14,14
Karnataka,Dharwad Commr.,2010,0,0,0,0,0,0,0,0,2,2
Karnataka,Dharwad Rural,2010,0,0,0,0,0,0,0,0,13,13
Karnataka,Gadag,2010,0,0,0,0,0,0,0,0,3,4
Karnataka,Gulbarga,2010,0,0,0,0,0,0,0,0,0,0
Karnataka,Hassan,2010,0,0,0,0,0,0,0,0,1,1
Karnataka,Haveri,2010,0,0,0,0,0,0,0,0,12,14
Karnataka,K.G.F.,2010,0,0,0,0,0,0,0,0,0,0
Karnataka,Kodagu,2010,1,2,0,0,0,0,4,0,0,1
Karnataka,Kolar,2010,0,1,0,0,0,0,0,0,4,0
Karnataka,Koppal,2010,0,0,0,0,0,0,0,0,0,0
Karnataka,Mandya,2010,0,0,0,0,0,0,0,0,0,0
